Pinna squamosa	Naousa Bay_1841-05-29_9.14-10.97	MED-AegeanMolluscaAndRadiata_1	MED-AegeanMolluscaAndRadiata_1
Cardium papillosum	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_178	MED-AegeanMolluscaAndRadiata_178
Cardium exiguum	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_179	MED-AegeanMolluscaAndRadiata_179
Cardium echinatum	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_180	MED-AegeanMolluscaAndRadiata_180
Venus ovata	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_181	MED-AegeanMolluscaAndRadiata_181
Venus incompta	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_182	MED-AegeanMolluscaAndRadiata_182
Cytherea venetiana	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_183	MED-AegeanMolluscaAndRadiata_183
Cytherea apicalis	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_184	MED-AegeanMolluscaAndRadiata_184
Lucina spinifera	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_185	MED-AegeanMolluscaAndRadiata_185
Lucina sinuata	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_186	MED-AegeanMolluscaAndRadiata_186
Lucina commutata	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_187	MED-AegeanMolluscaAndRadiata_187
Tellina donacina	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_188	MED-AegeanMolluscaAndRadiata_188
Saxicava arctica	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_189	MED-AegeanMolluscaAndRadiata_189
Thracia pubescens	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_190	MED-AegeanMolluscaAndRadiata_190
Corbula nucleus	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_191	MED-AegeanMolluscaAndRadiata_191
Ligula prismatica	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_192	MED-AegeanMolluscaAndRadiata_192
Erycina renierii	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_193	MED-AegeanMolluscaAndRadiata_193
Solen coarctatus	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_194	MED-AegeanMolluscaAndRadiata_194
Gastrochaena cuneiformis	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_195	MED-AegeanMolluscaAndRadiata_195
Murex brandaris	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_196	MED-AegeanMolluscaAndRadiata_196
Aporrhais pespelecani	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_197	MED-AegeanMolluscaAndRadiata_197
Cerithium vulgatum	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_198	MED-AegeanMolluscaAndRadiata_198
Cerithium lima	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_199	MED-AegeanMolluscaAndRadiata_199
Conus mediterraneus	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_200	MED-AegeanMolluscaAndRadiata_200
Turritella triplicata	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_201	MED-AegeanMolluscaAndRadiata_201
Rissoa cimex	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_202	MED-AegeanMolluscaAndRadiata_202
Trochus exiguus	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_203	MED-AegeanMolluscaAndRadiata_203
Trochus	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_204	MED-AegeanMolluscaAndRadiata_204
Trochus (Gibbium) sanguineus	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_205	MED-AegeanMolluscaAndRadiata_205
Natica pulchella	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_206	MED-AegeanMolluscaAndRadiata_206
Bulla hydatis	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_207	MED-AegeanMolluscaAndRadiata_207
Dentalium novemcostatum	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_208	MED-AegeanMolluscaAndRadiata_208
NA	Port of Sumboli_1841-12-01_54.864	MED-AegeanMolluscaAndRadiata_209	MED-AegeanMolluscaAndRadiata_209
Talochlamys pusio	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_210	MED-AegeanMolluscaAndRadiata_210
Pecten opercularis	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_211	MED-AegeanMolluscaAndRadiata_211
Arca margaritacea	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_212	MED-AegeanMolluscaAndRadiata_212
Cytherea apicalis	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_213	MED-AegeanMolluscaAndRadiata_213
Cardita squamosa	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_214	MED-AegeanMolluscaAndRadiata_214
Cardium papillosum	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_215	MED-AegeanMolluscaAndRadiata_215
Fusus fasciolarioides	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_216	MED-AegeanMolluscaAndRadiata_216
Murex brandaris	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_217	MED-AegeanMolluscaAndRadiata_217
Vermetus gigas	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_218	MED-AegeanMolluscaAndRadiata_218
Vermetus corneus	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_219	MED-AegeanMolluscaAndRadiata_219
Trochus exiguus	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_220	MED-AegeanMolluscaAndRadiata_220
Turbo rugosus	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_221	MED-AegeanMolluscaAndRadiata_221
NA	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_222	MED-AegeanMolluscaAndRadiata_222
Goniodoris tenerrima	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_223	MED-AegeanMolluscaAndRadiata_223
Doris gracilis	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_224	MED-AegeanMolluscaAndRadiata_224
Doris coccinea	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_225	MED-AegeanMolluscaAndRadiata_225
Ascidia	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_226	MED-AegeanMolluscaAndRadiata_226
Aplidium	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_227	MED-AegeanMolluscaAndRadiata_227
Echinocyamus	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_228	MED-AegeanMolluscaAndRadiata_228
Plumularia	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_229	MED-AegeanMolluscaAndRadiata_229
Crustacea	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_230	MED-AegeanMolluscaAndRadiata_230
Codium tomentosum	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_231	MED-AegeanMolluscaAndRadiata_231
Manupecten pesfelis	Paros_08-05_73.152	MED-AegeanMolluscaAndRadiata_232	MED-AegeanMolluscaAndRadiata_232
Flexopecten hyalinus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_233	MED-AegeanMolluscaAndRadiata_233
Talochlamys pusio	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_234	MED-AegeanMolluscaAndRadiata_234
Venus ovata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_235	MED-AegeanMolluscaAndRadiata_235
Cytherea apicalis	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_236	MED-AegeanMolluscaAndRadiata_236
Lucina bipartita	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_237	MED-AegeanMolluscaAndRadiata_237
Astarte incrassata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_238	MED-AegeanMolluscaAndRadiata_238
Cardita trapezia	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_239	MED-AegeanMolluscaAndRadiata_239
Arca barbata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_240	MED-AegeanMolluscaAndRadiata_240
Arca lactea	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_241	MED-AegeanMolluscaAndRadiata_241
Megerlia truncata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_242	MED-AegeanMolluscaAndRadiata_242
Megathiris detruncata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_243	MED-AegeanMolluscaAndRadiata_243
Terebratula seminulum	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_244	MED-AegeanMolluscaAndRadiata_244
Crania anomala var. Turbinata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_245	MED-AegeanMolluscaAndRadiata_245
Fusus lavatus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_246	MED-AegeanMolluscaAndRadiata_246
Fusus crispus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_247	MED-AegeanMolluscaAndRadiata_247
Fusus turritellatus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_248	MED-AegeanMolluscaAndRadiata_248
Pleurotoma	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_249	MED-AegeanMolluscaAndRadiata_249
Buccinum linnaei	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_250	MED-AegeanMolluscaAndRadiata_250
Cerithium lima	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_251	MED-AegeanMolluscaAndRadiata_251
Triphora adversa	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_252	MED-AegeanMolluscaAndRadiata_252
Mitra obsoleta	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_253	MED-AegeanMolluscaAndRadiata_253
Mitra granum	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_254	MED-AegeanMolluscaAndRadiata_254
Mitra ebenus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_255	MED-AegeanMolluscaAndRadiata_255
Murex cristatus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_256	MED-AegeanMolluscaAndRadiata_256
Trochus fanulum	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_257	MED-AegeanMolluscaAndRadiata_257
Turbo sanguineus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_258	MED-AegeanMolluscaAndRadiata_258
Turritella triplicata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_259	MED-AegeanMolluscaAndRadiata_259
Natica valenciennesii	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_260	MED-AegeanMolluscaAndRadiata_260
Cypraea europaea	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_261	MED-AegeanMolluscaAndRadiata_261
Emarginula capuliformis	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_262	MED-AegeanMolluscaAndRadiata_262
Lottia unicolor	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_263	MED-AegeanMolluscaAndRadiata_263
Chiton rissoi	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_264	MED-AegeanMolluscaAndRadiata_264
Chiton laevis	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_265	MED-AegeanMolluscaAndRadiata_265
Chiton fascicularis	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_266	MED-AegeanMolluscaAndRadiata_266
Chiton freelandi	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_267	MED-AegeanMolluscaAndRadiata_267
Goniaster	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_268	MED-AegeanMolluscaAndRadiata_268
Asterina	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_269	MED-AegeanMolluscaAndRadiata_269
Psammechinus microtuberculatus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_270	MED-AegeanMolluscaAndRadiata_270
Cidaris histrix	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_271	MED-AegeanMolluscaAndRadiata_271
Echinocyamus	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_272	MED-AegeanMolluscaAndRadiata_272
Myriapora truncata	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_273	MED-AegeanMolluscaAndRadiata_273
Gobiidae	Cape Crio_1841-10-11_100.584-128.016	MED-AegeanMolluscaAndRadiata_274	MED-AegeanMolluscaAndRadiata_274
Megerlia truncata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_275	MED-AegeanMolluscaAndRadiata_275
Megathiris detruncata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_276	MED-AegeanMolluscaAndRadiata_276
Pecten varius	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_277	MED-AegeanMolluscaAndRadiata_277
Pecten opercularis	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_278	MED-AegeanMolluscaAndRadiata_278
Pecten testae	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_279	MED-AegeanMolluscaAndRadiata_279
Lima (Limatula) elongata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_280	MED-AegeanMolluscaAndRadiata_280
Modiola	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_281	MED-AegeanMolluscaAndRadiata_281
Hiatella arctica	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_282	MED-AegeanMolluscaAndRadiata_282
Cardita aculeata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_283	MED-AegeanMolluscaAndRadiata_283
Astarte incrassata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_284	MED-AegeanMolluscaAndRadiata_284
Cytherea apicalis	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_285	MED-AegeanMolluscaAndRadiata_285
Venus ovata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_286	MED-AegeanMolluscaAndRadiata_286
Arca tetragona	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_287	MED-AegeanMolluscaAndRadiata_287
Arca scabra	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_288	MED-AegeanMolluscaAndRadiata_288
Murex cristatus	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_289	MED-AegeanMolluscaAndRadiata_289
Pleurotoma maravignae	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_290	MED-AegeanMolluscaAndRadiata_290
Pleurotoma gracilis	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_291	MED-AegeanMolluscaAndRadiata_291
Pleurotoma cristata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_292	MED-AegeanMolluscaAndRadiata_292
Pleurotoma reticulata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_293	MED-AegeanMolluscaAndRadiata_293
Pleurotoma formicaria	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_294	MED-AegeanMolluscaAndRadiata_294
Cerithium lima	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_295	MED-AegeanMolluscaAndRadiata_295
Trochus exiguus	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_296	MED-AegeanMolluscaAndRadiata_296
Phasianella pulla	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_297	MED-AegeanMolluscaAndRadiata_297
Rissoa reticulata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_298	MED-AegeanMolluscaAndRadiata_298
Rissoa ventricosa	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_299	MED-AegeanMolluscaAndRadiata_299
Turbo rugosus	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_300	MED-AegeanMolluscaAndRadiata_300
Natica pulchella	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_301	MED-AegeanMolluscaAndRadiata_301
Tornatella fasciata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_302	MED-AegeanMolluscaAndRadiata_302
Emarginula elongata	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_303	MED-AegeanMolluscaAndRadiata_303
Chiton laevis	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_304	MED-AegeanMolluscaAndRadiata_304
Serpula	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_305	MED-AegeanMolluscaAndRadiata_305
Crustacea	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_306	MED-AegeanMolluscaAndRadiata_306
Psammechinus microtuberculatus	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_307	MED-AegeanMolluscaAndRadiata_307
Echinocyamus pusillus	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_308	MED-AegeanMolluscaAndRadiata_308
Cidaris	Naxia_1842-07_146.304-173.736	MED-AegeanMolluscaAndRadiata_309	MED-AegeanMolluscaAndRadiata_309
Megerlia truncata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_310	MED-AegeanMolluscaAndRadiata_310
Megathiris detruncata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_311	MED-AegeanMolluscaAndRadiata_311
NA	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_312	MED-AegeanMolluscaAndRadiata_312
Crania anomala var. Turbinata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_313	MED-AegeanMolluscaAndRadiata_313
Lima (Limatula) elongata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_314	MED-AegeanMolluscaAndRadiata_314
Lima (Limatula) crassa	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_315	MED-AegeanMolluscaAndRadiata_315
Modiola	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_316	MED-AegeanMolluscaAndRadiata_316
Pecten testae	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_317	MED-AegeanMolluscaAndRadiata_317
Pecten concentricus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_318	MED-AegeanMolluscaAndRadiata_318
Pecten similis	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_319	MED-AegeanMolluscaAndRadiata_319
Cardita squamosa	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_320	MED-AegeanMolluscaAndRadiata_320
Cytherea apicalis	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_321	MED-AegeanMolluscaAndRadiata_321
Venus ovata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_322	MED-AegeanMolluscaAndRadiata_322
Astarte pusilla	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_323	MED-AegeanMolluscaAndRadiata_323
Lucina commutata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_324	MED-AegeanMolluscaAndRadiata_324
Lucina bipartita	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_325	MED-AegeanMolluscaAndRadiata_325
Arca lactea	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_326	MED-AegeanMolluscaAndRadiata_326
Pleurotoma cristata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_327	MED-AegeanMolluscaAndRadiata_327
Pleurotoma abyssicola	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_328	MED-AegeanMolluscaAndRadiata_328
Pleurotoma maravignae	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_329	MED-AegeanMolluscaAndRadiata_329
Pleurotoma reticulata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_330	MED-AegeanMolluscaAndRadiata_330
Pleurotoma minuta	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_331	MED-AegeanMolluscaAndRadiata_331
Fusus muricinus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_332	MED-AegeanMolluscaAndRadiata_332
Triforis perversus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_333	MED-AegeanMolluscaAndRadiata_333
Viriola fuscescens	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_334	MED-AegeanMolluscaAndRadiata_334
Turritella tricostalis	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_335	MED-AegeanMolluscaAndRadiata_335
Trochus exiguus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_336	MED-AegeanMolluscaAndRadiata_336
Turbo sanguineus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_337	MED-AegeanMolluscaAndRadiata_337
Rissoa reticulata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_338	MED-AegeanMolluscaAndRadiata_338
Marginella clandestina	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_339	MED-AegeanMolluscaAndRadiata_339
Tornatella pusilla	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_340	MED-AegeanMolluscaAndRadiata_340
Emarginula elongata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_341	MED-AegeanMolluscaAndRadiata_341
Emarginula capuliformis	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_342	MED-AegeanMolluscaAndRadiata_342
Fissurella graeca	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_343	MED-AegeanMolluscaAndRadiata_343
Cleodora pyramidata	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_344	MED-AegeanMolluscaAndRadiata_344
Spongia	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_345	MED-AegeanMolluscaAndRadiata_345
Caryophyllia	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_346	MED-AegeanMolluscaAndRadiata_346
Echinocyamus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_347	MED-AegeanMolluscaAndRadiata_347
Psammechinus microtuberculatus	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_348	MED-AegeanMolluscaAndRadiata_348
Crustacea	Serpho-Poulo_1841-07_173.736	MED-AegeanMolluscaAndRadiata_349	MED-AegeanMolluscaAndRadiata_349
Terebratula vitrea	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_350	MED-AegeanMolluscaAndRadiata_350
Megerlia truncata	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_351	MED-AegeanMolluscaAndRadiata_351
Megathiris detruncata	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_352	MED-AegeanMolluscaAndRadiata_352
Terebratula seminulum	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_353	MED-AegeanMolluscaAndRadiata_353
Platidia anomioides	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_354	MED-AegeanMolluscaAndRadiata_354
Novocrania anomala	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_355	MED-AegeanMolluscaAndRadiata_355
Lima (Limatula) elongata	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_356	MED-AegeanMolluscaAndRadiata_356
Pecten concentricus	Off Ananas Rocks_1841-09-16_192.024	MED-AegeanMolluscaAndRadiata_357	MED-AegeanMolluscaAndRadiata_357
